id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6880873,Parkside Renovated 1 bedroom,17475096,Rosemary,Brooklyn,Flatbush,40.65384,-73.9616,Entire home/apt,85,30,2,2016-10-03,0.02,1,0,0,
4948953,Greenpoint apartment,19965673,Amanda,Brooklyn,Greenpoint,40.72086,-73.94609,Private room,75,30,0,,,1,0,0,
13732215,Beautiful place,80333311,Anmarie,Brooklyn,Canarsie,40.63559,-73.90828,Entire home/apt,95,1,156,2023-02-20,1.93,1,51,24,
670068426104677872,Unplug from the city in nice place.,191528717,Yolanda,Brooklyn,Kensington,40.63119,-73.97226,Entire home/apt,60,14,1,2022-09-10,0.17,1,0,1,
17822626,"Airy, Private Room in an Artistic Apartment",29510483,Amandine,Brooklyn,Prospect-Lefferts Gardens,40.65738,-73.95363,Private room,50,30,0,,,1,0,0,
707176930993535300,Lovely Quiet Room  Near Metro Manhattan NYC,25414207,Brooklyn P,Brooklyn,Bushwick,40.69774,-73.90831,Private room,50,1,23,2023-03-04,4.11,4,157,23,
792022866845127526,Comfy 3BR apartment,493024482,Kristina,Brooklyn,Fort Greene,40.695503946645886,-73.97366443747411,Entire home/apt,89,30,0,,,8,92,0,
653525485708988386,Studio | Leafy neighborhood | Near Ft Greene Park,6476178,Ali,Brooklyn,Fort Greene,40.6869,-73.97167,Entire home/apt,189,2,6,2023-02-28,0.73,1,25,6,
50748266,Huge modern townhouse - 3 BR/ 2 bath APT+ outdoor,410110418,Alice,Brooklyn,Bay Ridge,40.63431,-74.02398,Entire home/apt,240,1,65,2022-12-11,3.21,2,2,26,
37800286,Owner duplex in Bedstuy Townhouse with full yard,12211018,Bridget,Brooklyn,Bedford-Stuyvesant,40.6895,-73.95501,Entire home/apt,200,9,4,2022-12-30,0.1,2,0,1,
53587525,Lovely room in BedStuy terrace apt with A+ view,2374423,John,Brooklyn,Bedford-Stuyvesant,40.67922,-73.91837,Private room,100,2,2,2023-01-28,0.14,1,0,1,
37443671,Artsy Modern Oasis + Garden & Private entrance,25141383,Azeez,Brooklyn,Bushwick,40.69822,-73.93394,Entire home/apt,138,30,22,2022-12-05,0.51,4,63,2,
52570418,Calm Spacious Oasis in heart of Brooklyn,11656495,Saloni,Brooklyn,Carroll Gardens,40.68483,-73.99104,Entire home/apt,411,2,11,2022-12-15,0.67,1,20,7,
40502336,Furnished Room  Bushwick 3Br/2Bth Dekalb/Jefferson,313557904,Emanuele,Brooklyn,Bushwick,40.70289,-73.9205,Private room,50,30,1,2020-01-05,0.03,1,0,0,
16390233,Bushwick room. 10 mins on L train from Manhattan.,107366016,Mac,Brooklyn,Bushwick,40.70213,-73.92449,Private room,45,4,76,2020-03-15,1.07,1,0,0,
53901427,"Private Studio in Bay Ridge, NYC Brownstone",231352024,Ramaz,Brooklyn,Bay Ridge,40.62479,-74.02045,Entire home/apt,138,2,34,2023-02-06,2.38,1,259,29,
764638770532645930,Brooklyn Getaway with work space,429941031,Jennaya,Brooklyn,Clinton Hill,40.68581,-73.96795,Entire home/apt,161,1,12,2023-03-04,4.04,2,71,12,
13006008,Intimate Hideaway in North Williamsburg,49027208,Michael,Brooklyn,Williamsburg,40.7224,-73.95531,Entire home/apt,206,2,6,2023-01-27,1.24,1,16,6,
707445787271963049,Casa moderne Luxurious 3 bedroom apartment.,157039612,Edyana,Brooklyn,Cypress Hills,40.68233,-73.88928,Entire home/apt,250,2,10,2023-01-16,2.5,1,354,10,
25017424,Magical Brooklyn townhouse room fit for a wizard,189075482,Chloe,Brooklyn,Cypress Hills,40.68121,-73.89163,Private room,95,1,36,2023-01-02,0.66,2,89,11,
801687083323849543,The Cana Studio,388575050,Ana,Brooklyn,Canarsie,40.64434021579961,-73.90494029194772,Entire home/apt,55,1,6,2023-02-20,4.09,6,324,6,
7271876,Cozy 1 Bedroom Bushwick Apt off Dekalb L,38073985,Nicole,Brooklyn,Bushwick,40.7005,-73.91816,Entire home/apt,75,60,0,,,1,0,0,
38464396,Private Room | PACE University 20 min,293264001,SharedEasy,Brooklyn,Bedford-Stuyvesant,40.67966,-73.94369,Private room,70,30,7,2021-08-07,0.19,8,365,0,
807908938572581347,30% OFF | Near Dwtn & City | JFK,461085634,Rose,Brooklyn,Bedford-Stuyvesant,40.69124741730237,-73.94520523313206,Entire home/apt,181,2,0,,,4,39,0,
3090922,"Private Rm in Cozy Wburg Loft, 1 blk fr Bedford L",4936720,Mac,Brooklyn,Williamsburg,40.71678,-73.95588,Private room,68,30,74,2020-02-04,0.87,2,0,0,
844319,"XL 90m2 2BR Victorian area,sleeps 7",683027,Camille,Brooklyn,Flatbush,40.63145,-73.95882,Entire home/apt,105,30,288,2022-09-04,2.4,1,225,3,
691409867469907672,Lovely 1 bedroom flat with balcony,171180680,Beau,Brooklyn,Bushwick,40.6842523382282,-73.90883542541557,Entire home/apt,150,3,20,2023-02-27,4.0,1,283,20,
45767156,MG Room Next to the Subway,366142747,Aline,Brooklyn,Bedford-Stuyvesant,40.68366,-73.93714,Private room,50,1,5,2021-01-09,0.17,3,0,0,
737071590660848820,Brooklyn Forest Room (Queen Bed),481034810,Patricia,Brooklyn,East Flatbush,40.6625,-73.93971,Private room,70,2,4,2022-12-06,0.88,3,365,4,
51580102,LUXURY 2 BED! NEW BLDING! Gym/Roof! Close Trains!,95604631,Tom,Brooklyn,Williamsburg,40.71157,-73.94902,Entire home/apt,395,4,1,2021-12-17,0.07,1,61,0,
30354304,Private room in spacious BK community w/ parking,3285978,Nicole,Brooklyn,Bedford-Stuyvesant,40.69848,-73.94593,Private room,32,30,5,2019-01-13,0.1,2,0,0,
29794702,Spacious 1BR BK Hideaway Steps from Prospect Pk,20241112,Mariela,Brooklyn,Prospect-Lefferts Gardens,40.65643,-73.95884,Entire home/apt,107,30,23,2020-03-13,0.44,1,0,0,
37660941,Last room! Luxury Twin Room | Rooftop | Gym,284548162,SharedEasy Coliving,Brooklyn,Bedford-Stuyvesant,40.68175,-73.94466,Shared room,45,30,3,2022-12-14,0.1,8,334,2,
38827616,Private Room #3 in Beautiful Bay Ridge,271561133,Tommie,Brooklyn,Bay Ridge,40.62538,-74.02464,Private room,53,2,133,2023-02-17,3.17,3,110,40,
7603075,Adorable room in heart of Brooklyn,17163531,Beck,Brooklyn,Flatbush,40.65353,-73.95611,Private room,65,30,0,,,1,0,0,
53812378,Charming Bedroom | Private Bathroom,421108644,Kristina & Alex,Brooklyn,Bedford-Stuyvesant,40.68992,-73.9424,Private room,37,30,2,2023-01-22,0.19,11,25,2,
12851307,Private Room in Williamsburg Duplex,70208173,Mark,Brooklyn,Williamsburg,40.71303,-73.95297,Private room,1000,35,6,2016-06-02,0.07,1,0,0,
48996609,Comfy and cozy Bedstuy home away from home,22462,Joy,Brooklyn,Bedford-Stuyvesant,40.68464,-73.92527,Entire home/apt,100,4,45,2023-02-11,2.06,1,30,31,
12404734,Clean and Cozy Room in Williamsburg!,13406954,Jackie,Brooklyn,Williamsburg,40.71226,-73.96179,Private room,80,30,1,2016-05-23,0.01,2,0,0,
24398061,Cute and Cozy Bushwick BR,53163551,Amanda,Brooklyn,Bushwick,40.70204,-73.91626,Private room,40,30,4,2018-06-16,0.07,1,0,0,
536578,Nice and clean private space in Bklyn loft.,2635819,Fabrizio,Brooklyn,Bushwick,40.70209,-73.91476,Private room,43,30,26,2022-11-20,0.23,1,280,4,
632885930545592737,Private room in Brooklyn,119447491,Jasmine,Brooklyn,Kensington,40.64263,-73.98142,Private room,55,5,4,2022-11-28,0.47,2,72,4,
561765921593687929,Peace and quiet in the hustle and bustle.,189075482,Chloe,Brooklyn,Cypress Hills,40.67941,-73.8908,Entire home/apt,135,1,34,2023-01-22,2.89,2,348,34,
6925777,Lofty/Sunny Private Rm in Bushwick!,26330490,Sandy,Brooklyn,Bushwick,40.70479,-73.92524,Private room,40,30,5,2016-08-09,0.06,1,0,0,
21310073,Ruby Red Sanctuary,154201505,Marcia,Brooklyn,Bedford-Stuyvesant,40.68346,-73.93814,Entire home/apt,125,30,1,2021-06-27,0.05,2,0,0,
51184881,Trendy Top Floor Brooklyn Oasis,25145925,Ella,Brooklyn,Bedford-Stuyvesant,40.68086,-73.95013,Entire home/apt,127,2,3,2021-10-10,0.16,1,0,0,
587698,Very close to Downtown Awesome Room,807642,Jeffrey,Brooklyn,Gravesend,40.60402,-73.97038,Private room,113,1,110,2023-02-15,0.92,2,365,23,
29452507,Charming Carroll Gardens/Gowanus Apartment,977716,Larah,Brooklyn,Carroll Gardens,40.67889,-73.99458,Entire home/apt,150,30,2,2018-11-25,0.04,1,0,0,
27053726,Windsor Terrace Garden Apartment,33526253,Nicki,Brooklyn,Windsor Terrace,40.65678,-73.98103,Entire home/apt,150,30,2,2018-08-18,0.04,1,0,0,
1985022,Large Light Filled Apartment,10241822,Jessica,Brooklyn,Crown Heights,40.67154,-73.95535,Private room,85,30,3,2019-01-03,0.05,1,0,0,
423015,"Cozy Private One Bedroom, Brooklyn",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68877,-73.95408,Private room,35,20,36,2020-04-01,0.34,4,57,0,
689637549021704700,Modern 2 Bedroom Apartment in Brooklyn,472603377,Saul,Brooklyn,Williamsburg,40.7015431,-73.94073379999999,Entire home/apt,240,30,0,,,4,364,0,
42935943,Good Room New apartment in Williamsburg,204704622,Momoyo,Brooklyn,Williamsburg,40.70261,-73.94373,Private room,45,30,2,2022-06-30,0.1,178,34,1,
31211176,"Cozy Brownstone apt close to J/Z, C and L trains",25137,Jutta,Brooklyn,Bedford-Stuyvesant,40.68234,-73.91504,Entire home/apt,115,30,14,2022-12-26,0.28,1,31,1,
713188466276709493,Brooklyn Event space for small gathering,160940380,Adeola,Brooklyn,Brownsville,40.65778,-73.91244,Entire home/apt,600,1,0,,,10,364,0,
680653503850009988,Lovely 1 bedroom unit modern apartment in Brooklyn,471944683,Henry,Brooklyn,Bedford-Stuyvesant,40.69633,-73.93533,Private room,55,1,20,2023-01-30,3.0,1,209,20,
5364814,Artist Loft in Bushwick,9881214,Darcy,Brooklyn,Bushwick,40.69983,-73.92549,Entire home/apt,125,30,1,2015-04-01,0.01,1,0,0,
772730056277365796,Modern and cozy room in Brooklyn,197489882,Patricia,Brooklyn,Prospect-Lefferts Gardens,40.66284,-73.95442,Private room,80,1,2,2022-12-18,0.67,2,361,2,
584608195827288741,388-3  New 2BR WD sleeps5 Prime Park Slope,162280872,Urban Furnished,Brooklyn,South Slope,40.66636,-73.98355,Entire home/apt,183,30,1,2022-10-01,0.19,159,330,1,
623316905566055675,Lovely 2-Bedroom/4 guest rental unit in Brooklyn,164297725,Jose,Brooklyn,Sunset Park,40.66365,-73.99587,Entire home/apt,214,2,16,2023-01-08,2.41,1,355,16,
720878079010316818,Bright bedroom in Prime Bushwick,438777361,Joa,Brooklyn,Bushwick,40.70005,-73.92911,Private room,150,1,7,2023-01-20,1.29,2,33,7,
23702749,Luxury Williamsburg Waterfront Bedroom,3895498,Max,Brooklyn,Williamsburg,40.71098504052088,-73.96813100537138,Private room,99,30,1,2022-12-24,0.41,1,40,1,
53722605,The Artisan Green Room.,115994238,Paris,Brooklyn,Bushwick,40.69658,-73.91647,Private room,171,1,17,2022-09-04,1.51,1,3,17,
53770008,"Roomy 1-bedder in Williamsburg, close to subway",51297731,Mathew,Brooklyn,Williamsburg,40.71492,-73.94492,Entire home/apt,219,5,4,2023-01-02,0.28,1,290,3,
3850493,JOE'S PARADISE 5019,19349568,Joseph,Brooklyn,Flatlands,40.62265,-73.92658,Entire home/apt,136,3,171,2023-01-01,1.65,2,362,29,
49405833,Prime Bushwick Duplex with 14ft Ceiling -#89,3223938,Eugene,Brooklyn,Bushwick,40.69937,-73.91956,Private room,36,90,1,2021-09-19,0.06,394,64,0,
52885746,Lush 2-Bedroom Condo near Prospect Park,101862886,Derek,Brooklyn,Flatbush,40.64895,-73.9549,Entire home/apt,239,3,47,2023-02-20,2.91,3,319,38,
29794270,Silver Room,120245209,Heidi,Brooklyn,Canarsie,40.63557,-73.89422,Private room,99,2,13,2020-04-04,0.25,3,170,0,
802160095207807184,Furnished Full Bedroom 3D in #381: Bushwick,305240193,June,Brooklyn,Bushwick,40.695164365715605,-73.91417433536499,Private room,89,30,0,,,222,178,0,
49607941,Peaceful spacious room in the heart of Greenpoint,5592601,Daniela,Brooklyn,Greenpoint,40.72357,-73.94111,Private room,105,3,33,2023-01-02,1.55,1,0,30,
26989176,Cozy Home Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68741,-73.94946,Private room,60,30,12,2021-10-01,0.23,12,252,0,
623970862407049484,Luxury Studio in Prime Williamsburg,11260510,Chris,Brooklyn,Williamsburg,40.71822,-73.96116,Entire home/apt,157,3,0,,,1,64,0,
42449569,Beautiful Duplex Condo In Brooklyn,4069855,Israel,Brooklyn,Bushwick,40.69494,-73.90699,Private room,100,1,0,,,1,0,0,
542640652151641703,HUGE PLG loft steps from Prospect Park & trains.,10451389,Nigel,Brooklyn,Prospect-Lefferts Gardens,40.65624,-73.95344,Entire home/apt,81,30,1,2022-09-25,0.18,1,304,1,
16751768,Brooklyn Pied-à-Terre 2 Bed 31 day minimum,32124747,Julian,Brooklyn,Bushwick,40.68757,-73.91269,Entire home/apt,105,31,107,2022-05-24,1.44,1,168,1,
599452961415418542,Beautiful in BedStuy—The Vibe Room,453101466,Rachel,Brooklyn,Bedford-Stuyvesant,40.68119,-73.91066,Private room,80,2,22,2022-12-18,2.13,1,305,22,
39149013,POSH RENOVATED APARTMENT WITH HIGH CEILINGS!,300293489,Raquel,Brooklyn,Bedford-Stuyvesant,40.6903,-73.95507,Entire home/apt,161,4,51,2023-01-07,1.25,1,192,32,
804947826942937228,Private Room A Block From Pratt University&LIU,495021781,Gona,Brooklyn,Clinton Hill,40.68773946898028,-73.96157359940538,Private room,50,7,0,,,5,351,0,
14826817,Sid's Victorian Oasis,92720308,Sidney,Brooklyn,Flatbush,40.6392,-73.96256,Private room,69,1,133,2022-12-27,1.69,3,274,8,
9769817,Eclectic space in Prime Williamsburg,50374022,Elana,Brooklyn,Williamsburg,40.71162,-73.9639,Entire home/apt,125,30,13,2017-01-02,0.15,2,0,0,
28159221,Relaxation Station! Brownstone,212689019,Ronald,Brooklyn,Bedford-Stuyvesant,40.68698,-73.91975,Private room,109,3,33,2019-12-09,0.6,2,64,0,
4428906,Family Friendly Park Slope House,2119928,Rachael,Brooklyn,South Slope,40.66221,-73.98766,Entire home/apt,380,30,10,2019-08-25,0.1,1,0,0,
53562090,Lovely Furnished bedroom in Boreum Hill Brooklyn,108614805,Amelie,Brooklyn,Boerum Hill,40.68386,-73.9829,Private room,53,30,0,,,1,2,0,
37320519,Perfect Stay in Bedstuy,106168229,Daniel,Brooklyn,Crown Heights,40.67283,-73.9331,Private room,55,1,1,2019-08-11,0.02,1,0,0,
3445138,The Sunniest of Brooklyn Brownstones,17051201,Gwynn,Brooklyn,Park Slope,40.67389,-73.97762,Entire home/apt,475,5,33,2022-05-30,0.33,2,103,3,
801511871223425958,Brooklyn Getaway,495392808,Dolli,Brooklyn,Flatbush,40.650602780053234,-73.95601775124128,Entire home/apt,106,1,0,,,1,90,0,
18449954,Delightful Brooklyn Studio,127910599,Joy,Brooklyn,Crown Heights,40.6777,-73.94879,Entire home/apt,90,31,88,2022-08-06,1.25,1,216,2,
50240781,Private Bedroom/ Retro large Apt 15 mins to City!,284337887,Eibhlin,Brooklyn,Bedford-Stuyvesant,40.69902,-73.94112,Private room,38,30,4,2022-10-01,0.2,21,286,3,
21982333,Casa de Compri Int'l,160322636,Leland,Brooklyn,East New York,40.66502,-73.89084,Private room,62,2,87,2022-10-14,1.36,1,180,12,
40728425,Luxury Williamsburg Loft:The Perfect Getaway suite,218843230,Quincy,Brooklyn,Williamsburg,40.7081,-73.96573,Private room,99,30,0,,,1,0,0,
771967712456918474,Sunset Park Studio Sublet,326495,Laura Adriana,Brooklyn,Sunset Park,40.63833,-74.01671,Entire home/apt,50,30,0,,,3,7,0,
740105325441020790,Lovely 1800sq ft 2 bedroom duplex w private yard,343050628,Fideral,Brooklyn,East Flatbush,40.6589,-73.93923,Entire home/apt,369,1,4,2022-12-31,0.89,4,365,4,
41721779,Wilson’s place ( Room#2),269045976,Wilson,Brooklyn,Crown Heights,40.67558,-73.92374,Private room,50,3,25,2023-01-09,1.57,5,3,20,
6501082,3BR Williamsburg Duplex w/Backyard,33977623,Britt,Brooklyn,Williamsburg,40.71366,-73.96616,Entire home/apt,463,30,22,2021-08-31,0.23,1,156,0,
30489218,"Gorgeous 1-bedroom apt in Williamsburg, Brooklyn",59026607,Anuj,Brooklyn,Williamsburg,40.70329,-73.94948,Entire home/apt,99,30,7,2019-05-16,0.14,1,0,0,
51193956,Cozy apt office/art studio in East Williamsburg.,401278500,Casey,Brooklyn,Williamsburg,40.70534,-73.94246,Entire home/apt,180,1,5,2022-12-31,0.25,1,63,1,
49157025,"Brooklyn’s Newest Gem! Spacious, Modern apartment.",192747450,Shanda,Brooklyn,Crown Heights,40.67692,-73.95111,Private room,160,3,40,2023-01-04,1.9,2,179,27,
751405472313614432,Lovely bedroom in a beautiful luxury building,3146317,Sofiane,Brooklyn,Williamsburg,40.70988,-73.95358,Private room,160,3,1,2023-01-02,0.47,1,244,1,
13739108,Luxury 1 bedroom apt. Downtown Brooklyn/Dumbo,44941423,Bryan,Brooklyn,Downtown Brooklyn,40.69601,-73.98326,Entire home/apt,100,30,4,2017-08-09,0.05,1,0,0,
21216917,Cozy Room in Brooklyn,153292704,Marcela,Brooklyn,Bushwick,40.69844,-73.92951,Private room,50,30,3,2018-01-04,0.05,1,0,0,
35334728,Luxury 1bd w/ pvt terrace on Wmsburg Waterfront,266026569,Serap,Brooklyn,Williamsburg,40.71976,-73.96324,Entire home/apt,250,30,2,2022-08-18,0.05,1,136,1,
673024209881913150,*Newly Renovated* Spacious Condo in Williamsburg,30892592,Dan,Brooklyn,Williamsburg,40.713376429069626,-73.95655752698364,Entire home/apt,200,30,0,,,2,365,0,
18485393,Big bedroom with private terrace in boutique house,128244964,Camila,Brooklyn,Crown Heights,40.67334,-73.9319,Private room,157,5,0,,,4,0,0,
43104937,Artsy Clinton Hill Hideout,51965453,Sarah,Brooklyn,Bedford-Stuyvesant,40.69648,-73.95904,Private room,90,1,76,2023-02-26,2.15,1,278,29,
45504644,Designer's Bright Spacious Home w/ Rooftop Oasis,25226604,Rachel,Brooklyn,Carroll Gardens,40.68492,-73.99004,Entire home/apt,240,30,4,2021-02-09,0.14,1,0,0,
13135589,"Clean and Spacious Apt. in Bay Ridge, Brooklyn, NY",73179534,Iman,Brooklyn,Fort Hamilton,40.61553,-74.02683,Private room,80,30,9,2019-11-04,0.15,1,363,0,
691500817265624044,Lovely studio in Brooklyn.,214604378,Olga,Brooklyn,Flatbush,40.64127,-73.96374,Entire home/apt,111,8,0,,,1,90,0,
6286253,SunLit Room in Hip Neighborhood,32678605,Rebekah,Brooklyn,Bushwick,40.69756,-73.92209,Private room,100,30,0,,,1,0,0,
43131145,Private Room in Cozy Bed-Stuy Home - 5R - Room 2,341908723,Aleph,Brooklyn,Bedford-Stuyvesant,40.68417,-73.92396,Private room,43,30,1,2021-12-17,0.07,54,364,0,
35418825,Hues of Blue,266559178,Cherna,Brooklyn,East New York,40.67747,-73.87682,Entire home/apt,250,3,32,2023-01-30,1.65,2,0,18,
50640505,Beautiful Private Room with walk in closet,35935,Angela,Brooklyn,Bedford-Stuyvesant,40.68291,-73.95493,Private room,92,30,1,2021-08-31,0.05,5,309,0,
43714286,"1 Bedroom, 0.5 Bath in Vibrant BK Neighborhood!",46066063,Mungyu,Brooklyn,Bedford-Stuyvesant,40.69261,-73.92991,Private room,40,5,8,2023-02-20,0.26,2,316,7,
12252583,Cozy Bedroom In Prime Location,49121324,Zhaoyan,Brooklyn,Clinton Hill,40.68614,-73.96671,Private room,50,30,4,2016-07-20,0.05,1,0,0,
703864573875486483,"Snug, Cozy & Tranquil Oasis near Prospect Park!",477167456,Vincent Felicia,Brooklyn,Flatbush,40.64668,-73.96339,Entire home/apt,125,1,56,2023-02-26,9.18,2,170,56,
7074488,"Bilevel Penthouse: Park, City Views",43772,David,Brooklyn,Greenpoint,40.72205,-73.94941,Entire home/apt,272,30,3,2015-08-31,0.03,1,0,0,
18949917,Workspace Room 2,9864136,Anthony,Brooklyn,Bushwick,40.68626,-73.91576,Private room,37,30,9,2021-07-31,0.14,28,64,0,
13952269,Extremely spacious duplex with garden,12151986,Elaine,Brooklyn,Sunset Park,40.65917,-73.99055,Entire home/apt,299,5,8,2017-11-26,0.1,1,0,0,
663618248748975105,"Sunny 2 bed, 2.5 bath and 2 private outdoor spaces",32226468,Melissa,Brooklyn,Bedford-Stuyvesant,40.6929094,-73.94656739999999,Entire home/apt,350,2,2,2022-11-21,0.29,2,0,2,
8069316,Spacious Apt w/ Balcony in Bushwick,7363236,Scott,Brooklyn,Bushwick,40.69766,-73.93035,Entire home/apt,85,30,2,2015-11-01,0.02,1,0,0,
52737799,ENTIRE 1 Bedroom Garden Apt in Victorian Home,24934866,Menachem,Brooklyn,Flatbush,40.63159,-73.96457,Private room,120,2,69,2023-03-05,4.98,2,280,60,
6165032,Entire apt right at the park!,25406101,Sara,Brooklyn,Prospect-Lefferts Gardens,40.66081,-73.96019,Entire home/apt,123,30,2,2015-07-27,0.02,1,0,0,
2374228,Amazing Two Bedroom Apartment,12129877,Andre,Brooklyn,Crown Heights,40.67403,-73.94139,Entire home/apt,130,30,215,2021-11-01,1.96,1,267,0,
9785847,Heart of Williamsburg 1 BD,42424450,Tyler,Brooklyn,Williamsburg,40.7201,-73.95722,Private room,75,30,1,2015-12-31,0.01,1,0,0,
732614965082790744,Cozy NYC modern apartment,173274299,Aharon,Brooklyn,Prospect-Lefferts Gardens,40.66101,-73.94224,Entire home/apt,350,1,0,,,1,0,0,
35235326,"Suite1 private bathroom, separate entry for adults",96659533,Angelica,Brooklyn,Bushwick,40.6948,-73.91417,Private room,74,2,189,2023-02-26,4.13,4,208,50,
648698261064381869,Lovely 1 bedroom rental unit Williamsburg Brooklyn,17594508,JoJo,Brooklyn,Williamsburg,40.71893,-73.95518,Entire home/apt,175,7,0,,,1,154,0,
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,Brooklyn,Prospect Heights,40.67782,-73.97205,Entire home/apt,650,3,164,2023-02-13,1.2,1,338,32,
811544409641696424,Minimalist Brooklyn Home,39915371,Mihai,Brooklyn,Williamsburg,40.705070861951256,-73.93154134478581,Entire home/apt,115,30,0,,,1,365,0,
6750178,Brooklyn Comfort w Rooftop View,173938,Vuong,Brooklyn,Bedford-Stuyvesant,40.68635,-73.94883,Private room,55,5,6,2019-09-15,0.06,1,0,0,
7780335,Sunny studio in Williamsburg,7285322,Allie,Brooklyn,Williamsburg,40.71602,-73.95394,Entire home/apt,150,30,9,2017-12-29,0.1,1,0,0,
739842096041501159,"LONG TERM Frn/Unfrn - 3 beds in Brooklyn, NYC",3898627,Julie,Brooklyn,Kensington,40.64558,-73.98146,Entire home/apt,210,21,0,,,1,215,0,
48413404,"Luxury building, gym, laundry, rooftop 6FL -#190",3223938,Eugene,Brooklyn,Bushwick,40.68968,-73.91937,Private room,37,90,2,2021-10-01,0.1,394,217,0,
51279306,Private Bedroom in Charming Williamsburg Home,31204913,Anfisa,Brooklyn,Williamsburg,40.70835,-73.95108,Private room,100,5,7,2022-09-05,0.38,1,74,3,
41974087,Luxury Sanitized Duplex in Prime Brooklyn Area,255476834,Tiffany,Brooklyn,Brownsville,40.67559,-73.90799,Entire home/apt,425,2,13,2023-01-06,1.1,1,321,13,
49114251,😎Bedstuy is fly 😎,278008007,Aeysha B And Blas-Off,Brooklyn,Bushwick,40.68894,-73.91908,Private room,36,30,8,2023-02-24,0.43,4,280,5,
20970017,The Real B&B Home,89715420,Jacqueline Beverly,Brooklyn,Canarsie,40.64342,-73.89169,Entire home/apt,110,30,25,2022-10-13,0.4,2,319,1,
38798075,"Modern ,Comfortable 2 Bedroom Apartment in Bklyn .",296787187,Sherry,Brooklyn,East Flatbush,40.64224,-73.94914,Entire home/apt,190,3,28,2023-01-02,0.68,1,315,21,
636959724917638564,Lovely 2 bedroom Brooklyn apartment- Harmony Place,461399954,Vanessa,Brooklyn,East New York,40.6559,-73.87044,Entire home/apt,220,2,16,2023-01-01,2.18,1,365,16,
8777890,Killer Room up for grabs for a week,46013146,Christopher,Brooklyn,Bedford-Stuyvesant,40.68727,-73.92227,Private room,80,30,0,,,1,0,0,
37828655,Brooklyn Penthouse (private roof,8281317,Justin,Brooklyn,Bedford-Stuyvesant,40.6895,-73.95735,Entire home/apt,525,2,2,2023-01-01,0.9,1,331,2,
53918207,"Family friendly bright, spacious 2 Bedroom, 2 bath",1857457,Sarah,Brooklyn,Williamsburg,40.71025,-73.96742,Entire home/apt,325,2,15,2023-02-20,1.36,1,20,15,
645990231462317941,PRIVATE BATH & QUEEN BED IN PRIVATE LARGE ROOM!#4,463235374,Christopher,Brooklyn,Bushwick,40.69707,-73.92735,Private room,110,1,46,2023-02-27,5.19,4,83,46,
51978563,Lovely duplex with terrace and balcony.,420960795,Tania & Gio,Brooklyn,Bushwick,40.69355,-73.92269,Entire home/apt,256,5,22,2022-08-10,1.34,1,84,16,
806346987571174223,"New HDTV room, Winthrop Ave (Private bathroom)#338",3223938,Eugene,Brooklyn,Prospect-Lefferts Gardens,40.65815569793018,-73.948751802715,Private room,50,30,0,,,394,33,0,
27398972,"Room in beautiful, well-lit Brooklyn Brownstone",2685910,Alison,Brooklyn,Bedford-Stuyvesant,40.68823,-73.95677,Private room,100,30,0,,,1,0,0,
795667833921080647,Furnished Twin Bedroom A in #170: Prospect Heights,305240193,June,Brooklyn,Crown Heights,40.6745859857821,-73.95550366980144,Private room,58,30,0,,,222,55,0,
51400328,"Prospect Lefforts, private terrace, gym, room #82",3223938,Eugene,Brooklyn,Prospect-Lefferts Gardens,40.65827,-73.95176,Private room,37,90,0,,,394,156,0,
13395084,Family getaway.,74789787,Sabina,Brooklyn,Clinton Hill,40.69588,-73.96893,Private room,90,30,2,2016-08-13,0.02,1,0,0,
833292172794365789,651-5-Green,488616033,Mikey,Brooklyn,Williamsburg,40.721612629842575,-73.95874973874828,Private room,78,90,0,,,69,248,0,
13998064,Beautiful Studio with Back Patio,47988409,Eric,Brooklyn,Brooklyn Heights,40.69348,-73.99469,Entire home/apt,75,30,3,2016-10-10,0.04,1,0,0,
34679833,Beautiful Brownstone apt in Crown Heights Brooklyn,128452734,Paul,Brooklyn,Crown Heights,40.67802,-73.94824,Entire home/apt,150,30,23,2019-12-06,0.51,1,0,0,
39075477,Private bedroom in a Modern Williamsburg Apt,44632313,Ben,Brooklyn,Williamsburg,40.71674,-73.94072,Private room,149,30,0,,,1,0,0,
802083431715546427,Brooklyn's Finest,18018059,Erin,Brooklyn,Bushwick,40.68122,-73.90701,Entire home/apt,100,30,0,,,1,364,0,
22702994,Furnished Bedroom near Prospect Park!,99652823,Adam,Brooklyn,Kensington,40.64115,-73.97367,Private room,50,30,0,,,1,0,0,
39334075,Spacious bedroom in cosy house in Brooklyn,207431103,Agatha,Brooklyn,Greenpoint,40.72304,-73.94771,Private room,59,30,1,2019-12-08,0.03,1,0,0,
18942038,Lovely studio in Bushwick,12155032,Clemence,Brooklyn,Bushwick,40.69614,-73.91173,Entire home/apt,103,3,91,2023-01-02,1.37,1,174,30,
